patch_id,region,split,t1_path,t2_path,label_path,patch_size,n_bands,change_pixels,total_pixels,change_pct
sundarbans_test_00004,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00004_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00004_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00004_label.npy,256,12,1877,65536,2.86
sundarbans_test_00005,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00005_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00005_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00005_label.npy,256,12,12977,65536,19.8
sundarbans_test_00006,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00006_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00006_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00006_label.npy,256,12,9056,65536,13.82
sundarbans_test_00007,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00007_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00007_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00007_label.npy,256,12,0,65536,0.0
sundarbans_test_00008,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00008_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00008_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00008_label.npy,256,12,0,65536,0.0
sundarbans_test_00009,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00009_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00009_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00009_label.npy,256,12,1353,65536,2.06
sundarbans_test_00010,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00010_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00010_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00010_label.npy,256,12,1193,65536,1.82
sundarbans_test_00011,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00011_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00011_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00011_label.npy,256,12,1300,65536,1.98
sundarbans_test_00012,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00012_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00012_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00012_label.npy,256,12,12419,65536,18.95
sundarbans_test_00013,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00013_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00013_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00013_label.npy,256,12,375,65536,0.57
sundarbans_test_00014,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00014_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00014_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00014_label.npy,256,12,264,65536,0.4
sundarbans_test_00015,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00015_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00015_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00015_label.npy,256,12,1106,65536,1.69
sundarbans_test_00016,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00016_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00016_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00016_label.npy,256,12,0,65536,0.0
sundarbans_test_00017,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00017_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00017_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00017_label.npy,256,12,1645,65536,2.51
sundarbans_test_00018,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00018_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00018_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00018_label.npy,256,12,2589,65536,3.95
sundarbans_test_00019,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00019_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00019_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00019_label.npy,256,12,19051,65536,29.07
sundarbans_test_00020,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00020_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00020_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00020_label.npy,256,12,405,65536,0.62
sundarbans_test_00021,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00021_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00021_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00021_label.npy,256,12,10935,65536,16.69
sundarbans_test_00022,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00022_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00022_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00022_label.npy,256,12,308,65536,0.47
sundarbans_test_00023,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00023_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00023_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00023_label.npy,256,12,49,65536,0.07
sundarbans_test_00024,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00024_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00024_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00024_label.npy,256,12,735,65536,1.12
sundarbans_test_00025,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00025_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00025_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00025_label.npy,256,12,0,65536,0.0
sundarbans_test_00026,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00026_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00026_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00026_label.npy,256,12,846,65536,1.29
sundarbans_test_00027,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00027_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00027_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00027_label.npy,256,12,71,65536,0.11
sundarbans_test_00028,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00028_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00028_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00028_label.npy,256,12,1225,65536,1.87
sundarbans_test_00029,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00029_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00029_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00029_label.npy,256,12,460,65536,0.7
sundarbans_test_00030,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00030_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00030_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00030_label.npy,256,12,579,65536,0.88
sundarbans_test_00031,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00031_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00031_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00031_label.npy,256,12,12391,65536,18.91
sundarbans_test_00032,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00032_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00032_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00032_label.npy,256,12,1352,65536,2.06
sundarbans_test_00033,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00033_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00033_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00033_label.npy,256,12,1940,65536,2.96
sundarbans_test_00034,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00034_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00034_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00034_label.npy,256,12,137,65536,0.21
sundarbans_test_00035,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00035_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00035_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00035_label.npy,256,12,942,65536,1.44
sundarbans_test_00036,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00036_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00036_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00036_label.npy,256,12,1410,65536,2.15
sundarbans_test_00037,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00037_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00037_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00037_label.npy,256,12,1137,65536,1.73
sundarbans_test_00038,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00038_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00038_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00038_label.npy,256,12,0,65536,0.0
sundarbans_test_00039,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00039_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00039_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00039_label.npy,256,12,605,65536,0.92
sundarbans_test_00040,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00040_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00040_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00040_label.npy,256,12,222,65536,0.34
sundarbans_test_00041,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00041_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00041_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00041_label.npy,256,12,0,65536,0.0
sundarbans_test_00042,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00042_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00042_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00042_label.npy,256,12,353,65536,0.54
sundarbans_test_00043,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00043_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00043_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00043_label.npy,256,12,411,65536,0.63
sundarbans_test_00044,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00044_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00044_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00044_label.npy,256,12,17850,65536,27.24
sundarbans_test_00045,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00045_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00045_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00045_label.npy,256,12,760,65536,1.16
sundarbans_test_00046,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00046_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00046_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00046_label.npy,256,12,469,65536,0.72
sundarbans_test_00047,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00047_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00047_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00047_label.npy,256,12,560,65536,0.85
sundarbans_test_00048,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00048_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00048_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00048_label.npy,256,12,896,65536,1.37
sundarbans_test_00049,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00049_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00049_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00049_label.npy,256,12,566,65536,0.86
sundarbans_test_00050,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00050_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00050_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00050_label.npy,256,12,0,65536,0.0
sundarbans_test_00051,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00051_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00051_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00051_label.npy,256,12,3677,65536,5.61
sundarbans_test_00052,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00052_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00052_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00052_label.npy,256,12,549,65536,0.84
sundarbans_test_00053,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00053_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00053_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00053_label.npy,256,12,745,65536,1.14
sundarbans_test_00054,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00054_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00054_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00054_label.npy,256,12,15472,65536,23.61
sundarbans_test_00055,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00055_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00055_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00055_label.npy,256,12,772,65536,1.18
sundarbans_test_00056,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00056_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00056_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00056_label.npy,256,12,411,65536,0.63
sundarbans_test_00057,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00057_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00057_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00057_label.npy,256,12,440,65536,0.67
sundarbans_test_00058,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00058_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00058_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00058_label.npy,256,12,881,65536,1.34
sundarbans_test_00059,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00059_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00059_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00059_label.npy,256,12,10645,65536,16.24
sundarbans_test_00060,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00060_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00060_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00060_label.npy,256,12,19500,65536,29.75
sundarbans_test_00061,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00061_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00061_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00061_label.npy,256,12,15435,65536,23.55
sundarbans_test_00062,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00062_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00062_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00062_label.npy,256,12,15,65536,0.02
sundarbans_test_00063,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00063_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00063_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00063_label.npy,256,12,7575,65536,11.56
sundarbans_test_00064,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00064_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00064_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00064_label.npy,256,12,15036,65536,22.94
sundarbans_test_00065,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00065_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00065_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00065_label.npy,256,12,11972,65536,18.27
sundarbans_test_00066,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00066_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00066_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00066_label.npy,256,12,127,65536,0.19
sundarbans_test_00067,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00067_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00067_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00067_label.npy,256,12,163,65536,0.25
sundarbans_test_00068,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00068_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00068_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00068_label.npy,256,12,692,65536,1.06
